TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2021122962165,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021124962061,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021127962034,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021132962101,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021133962193,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021139962018,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021139962020,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021140962067,No Injury,N,20,BLACK,MALE,Physical Force,Y
2021140962072,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022024962020,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022024962038,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022029962038,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022033962136,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022037962047,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022043962030,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022044962042,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022044962079,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022051962057,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022061962025,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022061962076,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022065962093,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022065962149,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022065962151,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022065962152,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022066962037,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022068962029,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022071962016,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022079962059,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022086962041,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022088962070,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022090962028,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022094962053,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022100962053,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022119962042,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022122962077,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022122962143,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022132962077,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022133962136,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022139962138,No Injury,N,20,BLACK,MALE,Physical Force,Y
2022140962067,No Injury,N,20,BLACK,MALE,Physical Force,Y
2020024962031,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020024962066,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020025962045,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020028962016,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020037962016,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020037962036,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020042962066,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020042962068,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020043962059,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020051962124,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020059962301,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020062962121,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020062962134,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020062962154,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020064962019,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020064962020,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020064962085,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020065962032,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020065962207,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020065962232,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020065962295,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020066962096,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020066962233,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020067962015,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020067962145,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020068962052,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020071962074,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020082962047,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020086962051,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020086962056,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020088962073,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020090962085,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020092962142,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020096962086,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020097962038,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020097962083,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020097962085,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020097962101,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020100962135,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020102962096,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020103962042,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020107962116,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020120962016,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020121962031,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020122962043,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020126962017,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020128962018,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020129962049,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020132962056,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020132962100,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020132962102,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020139962043,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020139962054,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020139962137,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020140962018,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020141962018,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021032962153,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021032962153,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021037962100,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021042962089,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021044962163,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021044962182,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021047962023,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021051962107,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021051962155,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021061962216,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021062962191,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021064962102,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021064962103,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021065962106,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021066962169,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021067962022,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021067962023,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021067962149,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021068962067,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021079962077,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021079962120,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021085962045,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021086962033,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021086962139,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021089962028,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021089962052,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021089962100,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021091962068,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021092962133,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021094962092,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021100962022,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021100962102,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021103962165,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021109962061,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021119962053,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021120962086,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021122962079,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021124962044,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021126962024,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021131962041,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021132962136,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021141962071,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021141962072,No Injury,N,17,BLACK,MALE,Physical Force,Y
2021142962043,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022029962045,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022042962036,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022044962036,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022044962066,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022044962077,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022047962040,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022047962041,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022059962022,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022061962045,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022062962022,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022062962045,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022062962053,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022062962058,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022062962072,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022062962097,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022063962028,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022064962080,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022065962069,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022065962109,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022082962053,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022086962031,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022086962065,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022086962091,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022092962015,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022092962142,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022100962086,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022122962130,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022122962131,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022124962074,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022125962021,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022126962042,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022131962028,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022132962015,No Injury,N,17,BLACK,MALE,Physical Force,Y
2022142962028,No Injury,N,17,BLACK,MALE,Physical Force,Y
2020026962070,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020028962051,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020028962145,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020036962058,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020037962029,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020037962132,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020043962087,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020044962022,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020044962130,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020044962147,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020044962173,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020059962158,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020059962307,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020061962132,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020063962152,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020065962064,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020065962219,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020065962225,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020065962236,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020067962140,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020071962064,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020086962040,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020086962041,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020086962124,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020086962193,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020088962042,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020088962054,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020089962055,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020089962125,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020089962128,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020089962158,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020090962102,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020091962114,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020092962191,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020094962071,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020094962151,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020094962177,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020094962203,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020096962111,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020097962093,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020097962112,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020098962018,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020098962121,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020107962100,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020107962110,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020113962022,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020122962042,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020122962093,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020124962028,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020126962094,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020132962032,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020132962055,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020133962042,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020133962142,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020139962119,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020139962138,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021020962060,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021020962101,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021024962125,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021032962098,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021033962284,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021033962319,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021039962026,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021042962133,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021043962098,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021059962061,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021062962101,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021062962104,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021062962165,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021063962204,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021066962086,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021066962164,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021086962045,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021086962070,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021086962106,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021086962125,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021086962172,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021088962113,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021089962045,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021089962128,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021090962112,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021092962026,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021092962167,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021092962180,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021092962192,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021092962202,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021094962055,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021094962247,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021096962024,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021098962147,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021100962051,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021100962054,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021100962099,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021109962069,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021109962097,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021119962069,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021121962097,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021122962072,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021122962186,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021126962100,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021128962046,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021132962044,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021133962079,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021139962084,No Injury,N,33,BLACK,MALE,Physical Force,Y
2021139962107,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022026962043,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022028962035,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022029962024,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022042962085,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022047962066,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022049962044,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022059962016,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022059962118,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022061962104,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022065962098,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022067962068,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022086962062,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022088962045,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022089962032,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022094962118,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022094962151,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022098962038,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022098962051,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022102962016,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022102962021,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022103962056,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022120962067,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022121962035,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022133962092,No Injury,N,33,BLACK,MALE,Physical Force,Y
2022140962032,No Injury,N,33,BLACK,MALE,Physical Force,Y
2020025962141,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020026962024,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020029962021,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020033962185,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020049962015,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020053962034,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020059962250,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020059962306,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020061962036,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020061962043,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020062962117,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020063962118,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020065962086,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020065962096,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020065962133,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020066962107,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020067962147,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020079962016,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020079962070,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020079962121,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020086962042,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020086962069,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020086962113,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020086962172,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020091962015,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020092962163,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020092962176,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020094962242,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020098962064,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020100962062,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020100962124,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020107962091,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020120962029,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020122962168,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020131962032,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020133962026,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020133962047,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020139962197,No Injury,N,35,BLACK,MALE,Physical Force,Y
2020140962067,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021020962072,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021020962078,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021020962125,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021025962094,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021028962047,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021033962035,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021033962300,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021037962094,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021037962097,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021043962043,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021044962019,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021044962059,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021044962133,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021047962051,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021049962034,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021051962057,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021051962079,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021052962109,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021061962183,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021061962217,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021063962076,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021065962113,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021065962164,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021066962145,No Injury,N,35,BLACK,MALE,Physical Force,Y
2021071962106,No Injury,N,35,BLACK,MALE,Physical Force,Y
